Road ID,Direction,Year,Hour,VEH,Average Speed,PC,Taxi,LGV3,LGV4,LGV6,HGV7,HGV8,PLB,PV4,PV5,NFB6,NFB7,NFB8,FBSD,FBDD,MC,HV%
1a,Bothbound,2033,16,680,34,17,3,0.2,7.8,8,30,20,3,2.7,2.3,0.4,0.3,0.3,1.5,1.5,2,78
1a,NB,2033,16,340,34,17,3,0.2,7.8,8,30,20,3,2.7,2.3,0.4,0.3,0.3,1.5,1.5,2,78
1a,SB,2033,16,340,34,17,3,0.2,7.8,8,30,20,3,2.7,2.3,0.4,0.3,0.3,1.5,1.5,2,78
1a,Bothbound,2038,16,710,33,17,3,0.2,7.8,8,30,20,3,2.7,2.3,0.4,0.3,0.3,1.5,1.5,2,78
1a,NB,2038,16,350,33,17,3,0.2,7.8,8,30,20,3,2.7,2.3,0.4,0.3,0.3,1.5,1.5,2,78
1a,SB,2038,16,360,33,17,3,0.2,7.8,8,30,20,3,2.7,2.3,0.4,0.3,0.3,1.5,1.5,2,78
1a,Bothbound,2023,17,620,35,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,NB,2023,17,300,35,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,SB,2023,17,320,35,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,Bothbound,2028,17,640,35,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,NB,2028,17,310,35,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,SB,2028,17,330,35,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,Bothbound,2033,17,670,34,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,NB,2033,17,330,34,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,SB,2033,17,340,34,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,Bothbound,2038,17,700,33,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,NB,2038,17,340,33,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,SB,2038,17,360,33,18,2,0.3,10.7,11,27,17,3,2.7,2.3,0.4,0.3,0.3,2.0,2.0,1,79
1a,Bothbound,2023,18,640,34,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,NB,2023,18,310,34,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,SB,2023,18,330,34,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,Bothbound,2028,18,660,34,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,NB,2028,18,320,34,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,SB,2028,18,340,34,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,Bothbound,2033,18,690,33,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,NB,2033,18,340,33,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,SB,2033,18,350,33,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,Bothbound,2038,18,720,32,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,NB,2038,18,350,32,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,SB,2038,18,370,32,15,3,0.2,8.8,9,30,21,4,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,81
1a,Bothbound,2023,19,580,35,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,NB,2023,19,280,35,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,SB,2023,19,300,35,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,Bothbound,2028,19,590,35,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,NB,2028,19,280,35,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,SB,2028,19,310,35,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,Bothbound,2033,19,620,34,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,NB,2033,19,300,34,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,SB,2033,19,320,34,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,Bothbound,2038,19,650,34,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,NB,2038,19,310,34,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,SB,2038,19,340,34,10,5,0.2,7.8,10,36,20,4,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,84
1a,Bothbound,2023,20,570,35,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,NB,2023,20,200,35,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,SB,2023,20,370,35,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,Bothbound,2028,20,590,34,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,NB,2028,20,210,34,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,SB,2028,20,380,34,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,Bothbound,2033,20,610,34,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,NB,2033,20,220,34,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,SB,2033,20,390,34,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,Bothbound,2038,20,640,33,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,NB,2038,20,230,33,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,SB,2038,20,410,33,10,2,0.1,3.9,4,55,16,2,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,87
1a,Bothbound,2023,21,520,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,NB,2023,21,170,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,SB,2023,21,350,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,Bothbound,2028,21,530,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,NB,2028,21,170,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,SB,2028,21,360,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,Bothbound,2033,21,550,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,NB,2033,21,180,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,SB,2033,21,370,36,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,Bothbound,2038,21,580,35,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,NB,2038,21,190,35,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,SB,2038,21,390,35,14,3,0.1,2.9,3,52,15,3,1.1,0.8999999999999999,0.4,0.3,0.3,1.5,1.5,1,82
1a,Bothbound,2023,22,540,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,NB,2023,22,280,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,SB,2023,22,260,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,Bothbound,2028,22,550,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,NB,2028,22,280,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,SB,2028,22,270,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,Bothbound,2033,22,580,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,NB,2033,22,300,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,SB,2033,22,280,40,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,Bothbound,2038,22,610,39,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,NB,2038,22,310,39,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,SB,2038,22,300,39,53,4,0.1,3.9,3,4,5,0,9.8,8.2,0.4,0.3,0.3,3.5,3.5,1,42
1a,Bothbound,2023,23,530,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,NB,2023,23,280,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,SB,2023,23,250,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,Bothbound,2028,23,540,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,NB,2028,23,280,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,SB,2028,23,260,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,Bothbound,2033,23,560,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,NB,2033,23,300,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,SB,2033,23,260,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,Bothbound,2038,23,590,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,NB,2038,23,310,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1a,SB,2038,23,280,40,80,4,0.1,2.9,2,2,0,0,2.7,2.3,0.4,0.3,0.3,1.0,1.0,1,15
1b,Bothbound,2023,0,290,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,NB,2023,0,150,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,SB,2023,0,140,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,Bothbound,2028,0,290,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,NB,2028,0,150,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,SB,2028,0,140,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,Bothbound,2033,0,310,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,NB,2033,0,160,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,SB,2033,0,150,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,Bothbound,2038,0,320,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,NB,2038,0,170,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,SB,2038,0,150,40,82,5,0.1,3.9,2,2,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,12
1b,Bothbound,2023,1,230,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,NB,2023,1,120,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,SB,2023,1,110,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,Bothbound,2028,1,230,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,NB,2028,1,120,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,SB,2028,1,110,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,Bothbound,2033,1,250,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,NB,2033,1,130,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,SB,2033,1,120,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,Bothbound,2038,1,260,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,NB,2038,1,140,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,SB,2038,1,120,40,82,4,0.1,2.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,13
1b,Bothbound,2023,2,210,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,NB,2023,2,110,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,SB,2023,2,100,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,Bothbound,2028,2,220,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,NB,2028,2,120,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,SB,2028,2,100,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,Bothbound,2033,2,230,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,NB,2033,2,120,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,SB,2033,2,110,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,Bothbound,2038,2,240,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,NB,2038,2,130,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,SB,2038,2,110,40,80,5,0.1,3.9,3,3,0,0,2.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1,14
1b,Bothbound,2023,3,190,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,NB,2023,3,100,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,SB,2023,3,90,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,Bothbound,2028,3,200,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,NB,2028,3,110,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,SB,2028,3,90,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,Bothbound,2033,3,210,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,NB,2033,3,110,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,SB,2033,3,100,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,Bothbound,2038,3,220,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,NB,2038,3,120,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,SB,2038,3,100,40,83,4,0.1,1.9,3,2,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,12
1b,Bothbound,2023,4,170,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,NB,2023,4,90,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,SB,2023,4,80,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,Bothbound,2028,4,180,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,NB,2028,4,90,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,SB,2028,4,90,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,Bothbound,2033,4,180,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,NB,2033,4,90,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,SB,2033,4,90,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,Bothbound,2038,4,190,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,NB,2038,4,100,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,SB,2038,4,90,40,82,4,0.1,4.9,2,2,0,0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,2,12
1b,Bothbound,2023,5,190,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,NB,2023,5,100,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,SB,2023,5,90,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,Bothbound,2028,5,200,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,NB,2028,5,110,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,SB,2028,5,90,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,Bothbound,2033,5,210,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,NB,2033,5,110,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,SB,2033,5,100,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,Bothbound,2038,5,220,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,NB,2038,5,120,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,SB,2038,5,100,40,79,6,0.1,2.9,3,3,0,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,14
1b,Bothbound,2023,6,340,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,NB,2023,6,170,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,SB,2023,6,170,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,Bothbound,2028,6,360,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,NB,2028,6,180,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,SB,2028,6,180,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,Bothbound,2033,6,380,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,NB,2033,6,190,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,SB,2033,6,190,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,Bothbound,2038,6,390,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,NB,2038,6,200,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,SB,2038,6,190,40,77,5,0.1,2.9,2,2,5,0,2.7,2.3,0.0,0.0,0.0,0.0,0.0,1,17
1b,Bothbound,2023,7,510,37,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,NB,2023,7,280,37,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,SB,2023,7,230,37,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,Bothbound,2028,7,530,37,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,NB,2028,7,290,37,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,SB,2028,7,240,37,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,Bothbound,2033,7,550,36,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,NB,2033,7,300,36,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,SB,2033,7,250,36,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,Bothbound,2038,7,580,35,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,NB,2038,7,320,35,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,SB,2038,7,260,35,14,2,0.2,7.8,18,27,20,2,1.6,1.4,0.8,0.6,0.6,1.5,1.5,1,83
1b,Bothbound,2023,8,690,33,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,NB,2023,8,340,33,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,SB,2023,8,350,33,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,Bothbound,2028,8,710,33,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,NB,2028,8,350,33,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,SB,2028,8,360,33,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,Bothbound,2033,8,750,32,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,NB,2033,8,370,32,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,SB,2033,8,380,32,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,Bothbound,2038,8,790,31,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,NB,2038,8,390,31,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,SB,2038,8,400,31,15,3,0.2,8.8,17,26,19,2,1.6,1.4,0.4,0.3,0.3,1.5,1.5,2,80
1b,Bothbound,2023,9,650,34,15,3,0.2,8.8,14,30,21,1,1.1,0.8999999999999999,0.4,0.3,0.3,1.0,1.0,2,80
